D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_15_130.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_15_130.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_15_130.jpg, -0.1866607, 1, 0, 6.937344
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_15_230.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_15_230.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_15_230.jpg, 0, 1, 0, 8.066729
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_15_332.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_15_332.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_15_332.jpg, -0.2345778, 1, 0, 9.181864
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_15_435.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_15_435.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_15_435.jpg, -0.3765894, 1, 0, 10.24623
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_15_536.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_15_536.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_15_536.jpg, -0.07786974, 1, 0, 11.35211
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_15_636.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_15_636.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_15_636.jpg, 0, 1, 0, 12.51804
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_15_735.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_15_735.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_15_735.jpg, 0, 1, 0, 13.44593
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_15_838.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_15_838.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_15_838.jpg, -0.2513013, 1, 0, 14.61201
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_15_939.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_15_939.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_15_939.jpg, -0.3241627, 1, 0, 15.53055
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_16_040.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_16_040.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_16_040.jpg, -0.02113058, 1, 0, 16.6249
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_16_142.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_16_142.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_16_142.jpg, -0.1959903, 1, 0, 17.63605
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_16_244.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_16_244.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_16_244.jpg, -0.2900313, 1, 0, 18.62605
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_16_345.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_16_345.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_16_345.jpg, 0, 1, 0, 19.65481
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_16_448.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_16_448.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_16_448.jpg, -0.2274021, 1, 0, 20.63507
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_16_551.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_16_551.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_16_551.jpg, -0.2127531, 1, 0, 21.77596
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_16_651.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_16_651.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_16_651.jpg, 0, 1, 0, 22.77695
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_16_755.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_16_755.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_16_755.jpg, -0.1673448, 1, 0, 23.73771
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_16_855.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_16_855.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_16_855.jpg, -0.3352755, 1, 0, 24.63286
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_16_955.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_16_955.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_16_955.jpg, -0.02587706, 1, 0, 25.59027
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_17_056.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_17_056.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_17_056.jpg, 0, 1, 0, 26.53249
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_17_157.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_17_157.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_17_157.jpg, -0.219837, 1, 0, 27.45992
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_17_259.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_17_259.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_17_259.jpg, -0.1433928, 1, 0, 28.34389
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_17_361.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_17_361.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_17_361.jpg, 0, 1, 0, 29.26364
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_17_462.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_17_462.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_17_462.jpg, -0.1768827, 1, 0, 30.16987
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_17_563.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_17_563.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_17_563.jpg, -0.1073172, 1, 0, 30.19073
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_17_666.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_17_666.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_17_666.jpg, -0.0131049, 1, 0, 30.19065
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_17_769.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_17_769.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_17_769.jpg, -0.3095199, 1, 0, 30.17095
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_17_870.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_17_870.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_17_870.jpg, -0.009311941, 1, 0, 30.18946
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_17_973.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_17_973.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_17_973.jpg, -0.2201679, 1, 0, 30.18337
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_18_074.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_18_074.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_18_074.jpg, -0.009430788, 1, 0, 30.19005
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_18_176.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_18_176.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_18_176.jpg, 0, 1, 0, 30.19005
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_18_277.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_18_277.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_18_277.jpg, -0.08333011, 1, 0, 30.18929
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_18_377.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_18_377.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_18_377.jpg, -0.1446792, 1, 0, 30.18798
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_18_479.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_18_479.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_18_479.jpg, 0, 1, 0, 30.18989
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_18_581.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_18_581.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_18_581.jpg, -0.0529734, 1, 0, 30.18999
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_18_683.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_18_683.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_18_683.jpg, -0.2436114, 1, 0, 30.17713
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_18_785.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_18_785.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_18_785.jpg, 0, 1, 0, 30.18901
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_18_887.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_18_887.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_18_887.jpg, -0.0526878, 1, 0, 30.19012
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_18_988.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_18_988.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_18_988.jpg, -0.2442324, 1, 0, 30.17804
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_19_092.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_19_092.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_19_092.jpg, 0, 1, 0, 30.18958
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_19_194.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_19_194.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_19_194.jpg, 0, 1, 0, 30.19027
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_19_297.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_19_297.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_19_297.jpg, -0.1348959, 1, 0, 30.18645
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_19_399.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_19_399.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_19_399.jpg, -0.1537458, 1, 0, 30.18909
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_19_500.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_19_500.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_19_500.jpg, 0, 1, 0, 30.18973
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_19_603.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_19_603.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_19_603.jpg, 0, 1, 0, 30.19022
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_19_705.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_19_705.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_19_705.jpg, 0, 1, 0, 30.19031
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_19_805.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_19_805.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_19_805.jpg, 0, 1, 0, 30.19032
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_19_907.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_19_907.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_19_907.jpg, 0, 1, 0, 30.19032
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_20_011.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_20_011.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_20_011.jpg, -0.0866613, 1, 0, 30.18847
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_20_113.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_20_113.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_20_113.jpg, -0.2777478, 1, 0, 30.17249
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_20_215.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_20_215.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_20_215.jpg, 0, 1, 0, 30.18883
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_20_317.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_20_317.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_20_317.jpg, 0, 1, 0, 30.19001
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_20_420.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_20_420.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_20_420.jpg, 0, 1, 0, 30.19028
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_20_522.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_20_522.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_20_522.jpg, -0.1342089, 1, 0, 30.18604
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_20_626.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_20_626.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_20_626.jpg, -0.3058214, 1, 0, 30.17091
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_20_726.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_20_726.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_20_726.jpg, -0.01171494, 1, 0, 30.18918
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_20_828.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_20_828.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_20_828.jpg, 0, 1, 0, 30.1897
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_20_929.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_20_929.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_20_929.jpg, 0, 1, 0, 30.19027
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_21_030.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_21_030.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_21_030.jpg, 0, 1, 0, 30.19029
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_21_131.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_21_131.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_21_131.jpg, 0, 1, 0, 30.1903
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_21_235.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_21_235.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_21_235.jpg, -0.2049435, 1, 0, 30.17897
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_21_338.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_21_338.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_21_338.jpg, -0.2864335, 1, 0, 30.18003
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_21_441.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_21_441.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_21_441.jpg, 0, 1, 0, 30.1882
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_21_541.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_21_541.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_21_541.jpg, 0, 1, 0, 30.1895
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_21_642.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_21_642.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_21_642.jpg, 0, 1, 0, 30.19027
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_21_744.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_21_744.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_21_744.jpg, 0, 1, 0, 30.18993
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_21_846.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_21_846.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_21_846.jpg, 0, 1, 0, 30.19027
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_21_947.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_21_947.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_21_947.jpg, 0, 1, 0, 30.19029
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_22_048.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_22_048.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_22_048.jpg, 0, 1, 0, 30.19029
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_22_154.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_22_154.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_22_154.jpg, 0, 1, 0, 30.1903
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_22_254.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_22_254.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_22_254.jpg, 0, 1, 0, 30.19029
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_22_356.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_22_356.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_22_356.jpg, -0.1928532, 1, 0, 30.18026
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_22_458.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_22_458.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_22_458.jpg, -0.2751534, 1, 0, 30.1802
D:\UWB\Self-Driving Car\Data\IMG\center_2021_05_28_19_28_22_561.jpg, D:\UWB\Self-Driving Car\Data\IMG\left_2021_05_28_19_28_22_561.jpg, D:\UWB\Self-Driving Car\Data\IMG\right_2021_05_28_19_28_22_561.jpg, 0, 1, 0, 30.18809
